Datetime,Close,High,Low,Open,Volume
2025-03-17 13:49:00+00:00,480.79998779296875,481.3496094,480.6000061035156,481.2724914550781,170527
2025-03-17 13:50:00+00:00,481.1400146484375,481.1400146484375,480.2300109863281,480.80999755859375,197535
2025-03-17 13:51:00+00:00,481.4649963378906,481.5299987792969,480.94000244140625,481.07000732421875,117651
2025-03-17 13:52:00+00:00,482.0199890136719,482.1099853515625,481.4599914550781,481.4599914550781,146331
2025-03-17 13:53:00+00:00,481.94000244140625,482.1300048828125,481.8533020019531,482.0150146484375,113654
2025-03-17 13:54:00+00:00,482.1637878417969,482.3599853515625,481.8800048828125,481.92999267578125,77862
2025-03-17 13:55:00+00:00,481.69000244140625,482.42498779296875,481.5199890136719,482.20001220703125,73887
2025-03-17 13:56:00+00:00,481.7900085449219,482.06988525390625,481.3399963378906,481.7001953,78924
2025-03-17 13:57:00+00:00,481.8450012207031,482.1387939453125,481.8450012207031,481.8900146484375,26658
2025-03-17 13:58:00+00:00,481.67999267578125,481.98980712890625,481.5199890136719,481.8599853515625,51111
2025-03-17 13:59:00+00:00,481.6954040527344,481.9700012207031,481.5199890136719,481.6400146484375,64814
2025-03-17 14:00:00+00:00,481.6099853515625,481.7600098,481.3900146484375,481.7099914550781,87845
2025-03-17 14:01:00+00:00,480.7300109863281,481.5799865722656,480.67999267578125,481.5799865722656,139879
2025-03-17 14:02:00+00:00,480.5899963378906,480.94000244140625,480.4899902,480.67999267578125,134552
2025-03-17 14:03:00+00:00,480.2099914550781,481.07000732421875,480.1000061035156,480.67999267578125,151495
2025-03-17 14:04:00+00:00,480.57000732421875,480.7900085449219,480.05120849609375,480.1600036621094,116668
2025-03-17 14:05:00+00:00,480.30999755859375,480.7799987792969,480.1199951171875,480.6000061035156,82716
2025-03-17 14:06:00+00:00,480.8599853515625,480.9800109863281,480.2099914550781,480.3399963378906,173284
2025-03-17 14:07:00+00:00,481.1000061035156,481.3299865722656,480.8279113769531,480.8599853515625,150254
2025-03-17 14:08:00+00:00,480.6899108886719,481.6700134277344,480.5,481.5,98483
2025-03-17 14:09:00+00:00,481.2699890136719,481.2900085449219,480.2399902,480.67999267578125,82656
2025-03-17 14:10:00+00:00,481.1000061035156,481.5199890136719,480.91009521484375,481.1000061035156,100040
2025-03-17 14:11:00+00:00,481.6499938964844,481.67999267578125,481.04998779296875,481.2099914550781,55039
2025-03-17 14:12:00+00:00,481.6499938964844,482.0400085449219,481.6099853515625,481.6300048828125,87677
2025-03-17 14:13:00+00:00,482.0600891113281,482.1300048828125,481.3537902832031,481.6700134277344,73381
2025-03-17 14:14:00+00:00,482.1449890136719,482.3599853515625,481.9800109863281,482.0799865722656,71339
2025-03-17 14:15:00+00:00,482.1099853515625,482.30999755859375,481.8800048828125,482.2399902,48179
2025-03-17 14:16:00+00:00,481.5799865722656,482.1300048828125,481.44000244140625,482.1300048828125,56431
2025-03-17 14:17:00+00:00,481.5400085449219,481.8500061035156,481.44000244140625,481.5100098,73818
2025-03-17 14:18:00+00:00,481.375,481.8999938964844,481.2699890136719,481.5350036621094,56298
2025-03-17 14:19:00+00:00,481.7399902,481.9599914550781,481.3900146484375,481.3900146484375,67974
2025-03-17 14:20:00+00:00,482.07000732421875,482.1000061035156,481.7099914550781,481.7600098,44128
2025-03-17 14:21:00+00:00,481.8399963378906,482.11480712890625,481.7699890136719,482.0799865722656,184133
2025-03-17 14:22:00+00:00,481.4574890136719,481.82000732421875,481.3135070800781,481.7900085449219,66097
2025-03-17 14:23:00+00:00,481.55999755859375,481.7499084472656,481.42999267578125,481.6099853515625,55668
2025-03-17 14:24:00+00:00,481.45001220703125,481.6600036621094,481.25,481.6600036621094,51852
2025-03-17 14:25:00+00:00,481.1499938964844,481.8949890136719,481.1000061035156,481.5199890136719,61141
2025-03-17 14:26:00+00:00,481.0447082519531,481.2550964355469,480.5100098,481.2550964355469,97069
2025-03-17 14:27:00+00:00,480.6899108886719,481.1700134277344,480.6300964355469,480.92999267578125,40408
2025-03-17 14:28:00+00:00,480.3399963378906,480.6199951171875,480.19000244140625,480.6099853515625,177505
2025-03-17 14:29:00+00:00,479.9599914550781,480.34820556640625,479.8837891,480.33990478515625,116788
2025-03-17 14:30:00+00:00,479.6199951171875,479.95001220703125,479.3299865722656,479.95001220703125,166279
2025-03-17 14:31:00+00:00,479.8299865722656,480.3445129394531,479.6400146484375,479.6650085449219,113355
2025-03-17 14:32:00+00:00,479.95001220703125,480.1849060058594,479.7600098,479.875,63725
2025-03-17 14:33:00+00:00,480.0845031738281,480.1099853515625,479.60699462890625,479.95001220703125,86766
2025-03-17 14:34:00+00:00,479.7314147949219,480.1700134277344,479.69000244140625,480.1099853515625,64321
2025-03-17 14:35:00+00:00,479.9901123046875,480.1000061035156,479.7099914550781,479.7799987792969,59167
2025-03-17 14:36:00+00:00,479.3399963378906,480.0530090332031,478.9599914550781,480.0237121582031,128369
2025-03-17 14:37:00+00:00,479.7300109863281,479.7799987792969,479.0000915527344,479.375,82209
2025-03-17 14:38:00+00:00,480.1499938964844,480.2974853515625,479.6199951171875,479.7049865722656,156601
2025-03-17 14:39:00+00:00,480.4800109863281,480.6000061035156,480.1499938964844,480.1700134277344,91297
2025-03-17 14:40:00+00:00,480.4859924316406,480.6306152,480.20001220703125,480.4800109863281,67377
2025-03-17 14:41:00+00:00,480.3485107421875,480.5100098,480.2261962890625,480.5100098,28594
2025-03-17 14:42:00+00:00,480.21990966796875,480.52850341796875,480.0515137,480.4100036621094,43061
2025-03-17 14:43:00+00:00,480.6300048828125,480.7699890136719,480.25,480.25,68907
2025-03-17 14:44:00+00:00,480.79998779296875,480.9549865722656,480.57000732421875,480.6300048828125,69075
2025-03-17 14:45:00+00:00,480.3500061035156,480.82000732421875,480.19000244140625,480.7600098,69453
2025-03-17 14:46:00+00:00,480.4049987792969,480.4899902,480.1400146484375,480.4800109863281,49056
2025-03-17 14:47:00+00:00,480.6499938964844,480.8999938964844,480.4899902,480.4899902,145048
2025-03-17 14:48:00+00:00,480.7099914550781,480.7099914550781,480.17999267578125,480.6400146484375,32180
2025-03-17 14:49:00+00:00,480.7049865722656,480.84991455078125,480.6499938964844,480.7449951171875,38953
2025-03-17 14:50:00+00:00,480.3500061035156,480.7699890136719,480.25,480.7699890136719,48573
2025-03-17 14:51:00+00:00,480.1416931152344,480.3185119628906,479.8699951171875,480.30999755859375,64500
2025-03-17 14:52:00+00:00,480.05999755859375,480.1698913574219,479.9501953,480.05999755859375,22051
2025-03-17 14:53:00+00:00,480.3599853515625,480.4700012207031,480.1424865722656,480.1424865722656,40294
2025-03-17 14:54:00+00:00,479.69000244140625,480.2445068359375,479.5899963378906,480.2300109863281,92237
2025-03-17 14:55:00+00:00,479.3999938964844,479.6700134277344,479.0248107910156,479.6700134277344,114785
2025-03-17 14:56:00+00:00,479.3500061035156,479.4599914550781,479,479.4200134277344,54902
2025-03-17 14:57:00+00:00,479.2749938964844,479.3999938964844,479.17999267578125,479.29998779296875,28386
2025-03-17 14:58:00+00:00,479.0101013183594,479.38909912109375,479,479.3400879,49281
2025-03-17 14:59:00+00:00,479.19000244140625,479.2799987792969,478.8340148925781,478.9725036621094,87961
2025-03-17 15:00:00+00:00,479.6900939941406,479.78570556640625,479.04998779296875,479.2399902,151010
2025-03-17 15:01:00+00:00,479.3999938964844,479.7600098,479.3999938964844,479.7600098,75310
2025-03-17 15:02:00+00:00,478.9800109863281,479.2900085449219,478.69000244140625,479.2900085449219,110400
2025-03-17 15:03:00+00:00,478.5050048828125,479.1300048828125,478.4200134277344,478.95001220703125,426987
2025-03-17 15:04:00+00:00,478.7300109863281,478.7300109863281,478.4411926269531,478.5,60916
2025-03-17 15:05:00+00:00,478.8399963378906,478.8999938964844,478.64630126953125,478.7300109863281,68413
2025-03-17 15:06:00+00:00,478.7300109863281,478.93499755859375,478.4637145996094,478.8599853515625,72613
2025-03-17 15:07:00+00:00,478.67498779296875,478.8450012207031,478.4899902,478.70001220703125,83400
2025-03-17 15:08:00+00:00,478.7099914550781,478.8299865722656,478.4899902,478.75,56172
2025-03-17 15:09:00+00:00,478.9999084472656,479.1099853515625,478.55999755859375,478.6499938964844,70588
2025-03-17 15:10:00+00:00,478.6099853515625,479.2398986816406,478.5799865722656,479.0400085449219,120425
2025-03-17 15:11:00+00:00,479.1700134277344,479.2887878417969,478.6050109863281,478.6300048828125,42067
2025-03-17 15:12:00+00:00,479.5100098,479.5769958496094,479.21099853515625,479.25,77376
2025-03-17 15:13:00+00:00,479.4700012207031,479.6099853515625,479.3599853515625,479.5596008300781,41317
2025-03-17 15:14:00+00:00,479.5085144042969,479.5799865722656,479.3599853515625,479.44000244140625,45940
2025-03-17 15:15:00+00:00,479.6099853515625,479.7284851074219,479.5299987792969,479.57000732421875,34744
2025-03-17 15:16:00+00:00,479.3999938964844,479.6199951171875,479.0199890136719,479.6199951171875,42325
2025-03-17 15:17:00+00:00,479.9750061035156,480,479.32000732421875,479.4100036621094,84893
2025-03-17 15:18:00+00:00,480.0100098,480.1300048828125,479.8699951171875,479.9899902,78687
2025-03-17 15:19:00+00:00,480.2200012207031,480.2799987792969,480.0199890136719,480.0199890136719,55780
2025-03-17 15:20:00+00:00,479.9899902,480.30999755859375,479.9899902,480.1936035,50271
2025-03-17 15:21:00+00:00,480.17999267578125,480.2200012207031,479.8599853515625,480.0100098,27295
2025-03-17 15:22:00+00:00,480.07000732421875,480.3399963378906,479.9599914550781,480.1700134277344,32842
2025-03-17 15:23:00+00:00,480.1000061035156,480.1000061035156,479.80999755859375,480.05999755859375,24157
2025-03-17 15:24:00+00:00,479.9399108886719,480.0799865722656,479.8550109863281,480.0799865722656,29394
2025-03-17 15:25:00+00:00,479.67999267578125,480.04998779296875,479.6499938964844,479.8900146484375,43581
2025-03-17 15:26:00+00:00,479.5347900390625,479.94000244140625,479.4599914550781,479.7300109863281,56413
2025-03-17 15:27:00+00:00,479.45989990234375,479.57000732421875,479.1600036621094,479.5199890136719,66719
2025-03-17 15:28:00+00:00,479.4599914550781,479.82000732421875,479.3999938964844,479.44000244140625,35248
2025-03-17 15:29:00+00:00,479.1050109863281,479.6300048828125,478.9711914,479.45001220703125,62584
2025-03-17 15:30:00+00:00,479.4386901855469,479.45001220703125,478.8999938964844,479.0799865722656,41169
2025-03-17 15:31:00+00:00,479.2099914550781,479.3999938964844,479.0899963378906,479.3934020996094,32817
2025-03-17 15:32:00+00:00,479.0614929199219,479.2699890136719,478.875,479.2300109863281,41970
2025-03-17 15:33:00+00:00,478.5220947265625,479.0199890136719,478.5,479.0199890136719,62284
2025-03-17 15:34:00+00:00,478.23199462890625,478.5,477.79998779296875,478.5,169305
2025-03-17 15:35:00+00:00,478.3900146484375,478.3999938964844,478.04998779296875,478.1700134277344,106408
2025-03-17 15:36:00+00:00,478.4800109863281,478.5799865722656,478.2099914550781,478.3800048828125,101305
2025-03-17 15:37:00+00:00,478.7200012207031,478.7799987792969,478.3900146484375,478.4899902,58969
2025-03-17 15:38:00+00:00,478.75,478.8689880371094,478.57000732421875,478.69000244140625,49101
2025-03-17 15:39:00+00:00,478.30999755859375,478.7600098,478.1700134277344,478.7600098,104091
2025-03-17 15:40:00+00:00,478.2799987792969,478.5799865722656,478.1099853515625,478.3210144042969,48171
2025-03-17 15:41:00+00:00,478.4999084472656,478.51849365234375,478.1000061035156,478.3900146484375,24381
2025-03-17 15:42:00+00:00,478.18499755859375,478.4649963378906,478.1600036621094,478.4649963378906,61350
2025-03-17 15:43:00+00:00,478.1700134277344,478.2799987792969,477.95001220703125,478.19000244140625,29300
2025-03-17 15:44:00+00:00,478.3850098,478.4739990234375,478.1499938964844,478.1700134277344,29191
2025-03-17 15:45:00+00:00,478.5961914,478.6300048828125,478.25,478.3900146484375,28712
2025-03-17 15:46:00+00:00,478.7600098,478.8999938964844,478.55499267578125,478.5799865722656,55172
2025-03-17 15:47:00+00:00,478.75,478.8649902,478.5400085449219,478.7662048339844,21185
2025-03-17 15:48:00+00:00,479.0299987792969,479.1438903808594,478.75,478.75,44499
2025-03-17 15:49:00+00:00,479.0899963378906,479.1000061035156,478.8900146484375,478.9700012207031,60224
2025-03-17 15:50:00+00:00,478.7900085449219,479.1199951171875,478.7600098,479.0899963378906,127146
2025-03-17 15:51:00+00:00,479.29998779296875,479.3500061035156,478.8699951171875,478.8699951171875,27819
2025-03-17 15:52:00+00:00,479.29998779296875,479.3949890136719,479.1600036621094,479.29998779296875,24116
2025-03-17 15:53:00+00:00,479.4495849609375,479.4899902,479.29998779296875,479.3800048828125,22214
2025-03-17 15:54:00+00:00,479.42498779296875,479.5299987792969,479.32000732421875,479.4599914550781,36140
2025-03-17 15:55:00+00:00,479.4150085449219,479.45001220703125,479.2900085449219,479.45001220703125,41062
2025-03-17 15:56:00+00:00,479.5271911621094,479.5400085449219,479.2099914550781,479.40838623046875,39345
2025-03-17 15:57:00+00:00,479.3450012207031,479.5400085449219,479.2200012207031,479.5299987792969,38147
2025-03-17 15:58:00+00:00,478.9125061035156,479.3900146484375,478.8900146484375,479.3599853515625,55813
2025-03-17 15:59:00+00:00,479.0846862792969,479.0877990722656,478.8599853515625,478.94000244140625,44326
2025-03-17 16:00:00+00:00,478.8002014160156,479.1300048828125,478.5899963378906,479.07000732421875,50472
2025-03-17 16:01:00+00:00,478.59600830078125,478.7699890136719,478.5100098,478.7699890136719,35421
2025-03-17 16:02:00+00:00,478.8887939453125,478.8999938964844,478.4899902,478.5400085449219,44625
2025-03-17 16:03:00+00:00,479.07000732421875,479.2099914550781,478.8599853515625,478.8599853515625,33728
2025-03-17 16:04:00+00:00,479.3450012207031,479.4100036621094,478.9700012207031,478.9700012207031,29765
2025-03-17 16:05:00+00:00,479.5299987792969,479.53399658203125,479.3548889160156,479.3599853515625,47440
2025-03-17 16:06:00+00:00,479.8699951171875,479.9100036621094,479.5,479.5199890136719,68100
2025-03-17 16:07:00+00:00,480.0900879,480.30999755859375,479.8900146484375,479.92999267578125,87497
2025-03-17 16:08:00+00:00,480.2399902,480.32489013671875,480.05999755859375,480.0600891113281,42605
2025-03-17 16:09:00+00:00,480.19000244140625,480.3999938964844,480.1700134277344,480.30999755859375,53835
2025-03-17 16:10:00+00:00,480.19000244140625,480.3800048828125,480.0538024902344,480.2699890136719,34720
2025-03-17 16:11:00+00:00,480.1499938964844,480.38531494140625,480.1400146484375,480.1802062988281,33335
2025-03-17 16:12:00+00:00,480.3201904296875,480.3599853515625,479.9700012207031,480.1300048828125,27597
2025-03-17 16:13:00+00:00,480.4700012207031,480.4800109863281,480.2340087890625,480.3399963378906,48229
2025-03-17 16:14:00+00:00,480.2698974609375,480.6099853515625,480.19879150390625,480.4744873046875,36145
2025-03-17 16:15:00+00:00,480.0708008,480.3999938964844,480.0299987792969,480.2609863,41881
2025-03-17 16:16:00+00:00,479.7699890136719,480.0299987792969,479.7699890136719,480.0299987792969,35531
2025-03-17 16:17:00+00:00,479.8800048828125,480.05999755859375,479.70001220703125,479.7699890136719,28135
2025-03-17 16:18:00+00:00,479.8299865722656,479.9800109863281,479.8299865722656,479.87200927734375,18124
2025-03-17 16:19:00+00:00,479.67999267578125,479.80999755859375,479.5100098,479.80999755859375,41866
2025-03-17 16:20:00+00:00,479.43499755859375,479.7200012207031,479.3399963378906,479.6700134277344,82735
2025-03-17 16:21:00+00:00,479.4599914550781,479.4695129394531,479.22100830078125,479.4695129394531,31612
2025-03-17 16:22:00+00:00,479.2300109863281,479.4419860839844,478.94000244140625,479.43499755859375,77631
2025-03-17 16:23:00+00:00,479.05499267578125,479.2200012207031,478.8699951171875,479.2200012207031,22531
2025-03-17 16:24:00+00:00,479.0799865722656,479.16619873046875,478.7699890136719,479.0299072265625,35520
2025-03-17 16:25:00+00:00,479.2550964355469,479.3500061035156,478.9700012207031,479.1050109863281,35518
2025-03-17 16:26:00+00:00,479,479.29998779296875,478.8699951171875,479.2699890136719,29866
2025-03-17 16:27:00+00:00,478.92999267578125,479.07000732421875,478.8599853515625,479.0400085449219,19631
2025-03-17 16:28:00+00:00,478.9599914550781,478.9800109863281,478.5799865722656,478.8135986328125,56066
2025-03-17 16:29:00+00:00,478.7399902,479.0299987792969,478.7200012207031,478.92498779296875,23757
2025-03-17 16:30:00+00:00,478.8900146484375,479,478.67999267578125,478.79998779296875,26618
2025-03-17 16:31:00+00:00,478.8900146484375,479.2600098,478.8900146484375,478.8900146484375,45335
2025-03-17 16:32:00+00:00,478.7699890136719,479,478.68341064453125,478.9700012207031,52755
2025-03-17 16:33:00+00:00,478.70001220703125,478.9856872558594,478.70001220703125,478.76519775390625,14766
2025-03-17 16:34:00+00:00,479.0964050292969,479.1400146484375,478.7200012207031,478.7200012207031,38354
2025-03-17 16:35:00+00:00,479.4331055,479.4800109863281,478.9664001464844,479.1099853515625,44167
2025-03-17 16:36:00+00:00,479.2709961,479.4899902,479.2200012207031,479.4049987792969,39099
2025-03-17 16:37:00+00:00,479.5400085449219,479.5799865722656,479.1199951171875,479.2399902,37777
2025-03-17 16:38:00+00:00,479.54998779296875,479.8099060058594,479.4700012207031,479.5447998046875,43041
2025-03-17 16:39:00+00:00,479.3599853515625,479.55120849609375,479.29998779296875,479.5445861816406,92562
2025-03-17 16:40:00+00:00,479.2099914550781,479.3500061035156,478.8949890136719,479.3500061035156,69071
2025-03-17 16:41:00+00:00,478.7200012207031,479.07159423828125,478.6300048828125,479.07000732421875,60289
2025-03-17 16:42:00+00:00,478.6499938964844,478.7850036621094,478.5100098,478.6499938964844,37170
2025-03-17 16:43:00+00:00,478.6700134277344,478.79998779296875,478.57000732421875,478.6099853515625,35790
2025-03-17 16:44:00+00:00,478.8399963378906,478.94000244140625,478.6199951171875,478.6499938964844,28915
2025-03-17 16:45:00+00:00,478.5199890136719,478.8800048828125,478.5199890136719,478.8699951171875,38630
2025-03-17 16:46:00+00:00,478.69000244140625,478.7200012207031,478.44000244140625,478.5015869140625,33704
2025-03-17 16:47:00+00:00,478.7300109863281,478.8900146484375,478.5899963378906,478.6968994140625,26076
2025-03-17 16:48:00+00:00,479,479,478.8049011230469,478.8049011230469,26819
2025-03-17 16:49:00+00:00,479.29998779296875,479.4099121,479.07000732421875,479.07000732421875,39322
2025-03-17 16:50:00+00:00,479.1099853515625,479.4299011230469,479.1099853515625,479.3800048828125,26684
2025-03-17 16:51:00+00:00,479.5400085449219,479.54998779296875,478.95001220703125,479.0899963378906,33338
2025-03-17 16:52:00+00:00,479.61700439453125,479.7399902,479.54998779296875,479.5757141113281,37486
2025-03-17 16:53:00+00:00,479.6000061035156,479.6499938964844,479.3699951171875,479.5899963378906,25107
2025-03-17 16:54:00+00:00,479.7099914550781,479.7900085449219,479.6199951171875,479.6210938,128485
2025-03-17 16:55:00+00:00,479.7600098,479.8699951171875,479.6416931152344,479.7099914550781,42560
2025-03-17 16:56:00+00:00,479.6700134277344,479.75,479.6000061035156,479.7200012207031,55044
2025-03-17 16:57:00+00:00,479.5799865722656,479.7300109863281,479.42999267578125,479.7049865722656,77395
2025-03-17 16:58:00+00:00,479.4370117,479.55999755859375,479.2200012207031,479.5400085449219,39464
2025-03-17 16:59:00+00:00,479.5299987792969,479.5299987792969,479.4200134277344,479.4267883300781,24120
2025-03-17 17:00:00+00:00,479.1199951171875,479.6596984863281,479.03070068359375,479.42999267578125,49318
2025-03-17 17:01:00+00:00,479.0932922363281,479.29998779296875,479.0299987792969,479.1600036621094,24358
2025-03-17 17:02:00+00:00,479.1600036621094,479.3301086425781,479.05999755859375,479.07000732421875,20762
2025-03-17 17:03:00+00:00,479.04998779296875,479.19500732421875,478.8999938964844,479.1700134277344,26927
2025-03-17 17:04:00+00:00,479.0199890136719,479.1549987792969,479,479.05999755859375,10407
2025-03-17 17:05:00+00:00,479.3749084472656,479.4700012207031,479.04998779296875,479.07000732421875,19748
2025-03-17 17:06:00+00:00,479.6347961425781,479.7600098,479.3699951171875,479.3699951171875,32878
2025-03-17 17:07:00+00:00,479.8900146484375,479.96978759765625,479.6499938964844,479.6499938964844,24937
2025-03-17 17:08:00+00:00,479.7699890136719,479.8901062011719,479.6700134277344,479.8900146484375,19840
2025-03-17 17:09:00+00:00,479.74371337890625,479.7513122558594,479.3699951171875,479.6700134277344,25788
2025-03-17 17:10:00+00:00,479.6617126464844,479.9197998046875,479.6377868652344,479.8452148,19504
2025-03-17 17:11:00+00:00,479.7200012207031,479.82000732421875,479.5242004394531,479.70001220703125,26066
2025-03-17 17:12:00+00:00,479.95001220703125,479.95001220703125,479.7099914550781,479.7200012207031,237781
2025-03-17 17:13:00+00:00,479.9800109863281,480,479.8299865722656,479.94500732421875,27140
2025-03-17 17:14:00+00:00,480.05999755859375,480.1000061035156,479.8599853515625,479.9836120605469,27509
2025-03-17 17:15:00+00:00,480.0400085449219,480.1499023,479.9599914550781,480.05999755859375,29220
2025-03-17 17:16:00+00:00,479.9899902,480.07000732421875,479.8500061035156,480.07000732421875,16546
2025-03-17 17:17:00+00:00,479.8900146484375,480.1700134277344,479.8299865722656,479.8999938964844,137626
2025-03-17 17:18:00+00:00,480.1000061035156,480.1350098,479.8399963378906,479.9100036621094,9463
2025-03-17 17:19:00+00:00,480.04998779296875,480.1452941894531,479.9949951171875,480.1099853515625,19181
2025-03-17 17:20:00+00:00,480.0799865722656,480.1099853515625,479.7099914550781,480.0249938964844,154243
2025-03-17 17:21:00+00:00,480.1188049316406,480.1600036621094,479.92999267578125,480.1099853515625,31161
2025-03-17 17:22:00+00:00,480.3999938964844,480.4898986816406,480.1499938964844,480.1600036621094,58552
2025-03-17 17:23:00+00:00,480.5504150390625,480.6300048828125,480.4100036621094,480.4200134277344,46496
2025-03-17 17:24:00+00:00,480.56500244140625,480.6300048828125,480.4899902,480.5849914550781,39042
2025-03-17 17:25:00+00:00,480.9529113769531,480.9599914550781,480.5199890136719,480.5400085449219,161763
2025-03-17 17:26:00+00:00,480.9800109863281,481.0400085449219,480.8537902832031,480.9599914550781,75123
2025-03-17 17:27:00+00:00,481.0950012207031,481.2300109863281,480.9899902,481,66468
2025-03-17 17:28:00+00:00,480.95001220703125,481.1600036621094,480.9100036621094,481.1000061035156,71641
2025-03-17 17:29:00+00:00,481.0150146484375,481.0150146484375,480.7600098,480.93499755859375,51576
2025-03-17 17:30:00+00:00,480.875,481.1300048828125,480.79998779296875,481.0299987792969,47388
2025-03-17 17:31:00+00:00,481,481.0400085449219,480.75201416015625,480.8550109863281,43040
2025-03-17 17:32:00+00:00,481.0249938964844,481.0400085449219,480.94000244140625,481.0351867675781,26507
2025-03-17 17:33:00+00:00,481.19000244140625,481.2699890136719,481.0111999511719,481.0299987792969,41801
2025-03-17 17:34:00+00:00,481.4071960449219,481.4071960449219,481.19390869140625,481.19390869140625,57348
2025-03-17 17:35:00+00:00,481.5100098,481.5350036621094,481.27301025390625,481.44000244140625,68834
2025-03-17 17:36:00+00:00,481.9090881347656,481.9200134277344,481.5050048828125,481.5050048828125,152051
2025-03-17 17:37:00+00:00,481.9200134277344,482.0299987792969,481.7937012,481.94500732421875,127427
2025-03-17 17:38:00+00:00,481.9700012207031,482.04998779296875,481.8760070800781,481.9200134277344,64543
2025-03-17 17:39:00+00:00,481.9401855,482.0799865722656,481.92999267578125,482,99293
2025-03-17 17:40:00+00:00,482.1300048828125,482.20989990234375,481.95001220703125,481.95001220703125,52484
2025-03-17 17:41:00+00:00,482.0600891113281,482.1600036621094,482.0100098,482.1014099121094,74792
2025-03-17 17:42:00+00:00,482.3699951171875,482.3699951171875,482.05999755859375,482.05999755859375,37821
2025-03-17 17:43:00+00:00,482.45989990234375,482.45989990234375,482.2600098,482.44000244140625,38653
2025-03-17 17:44:00+00:00,482.3500061035156,482.5799865722656,482.30999755859375,482.44500732421875,79373
2025-03-17 17:45:00+00:00,482.2099914550781,482.4899902,482.1300048828125,482.3546142578125,87183
2025-03-17 17:46:00+00:00,482.0899963378906,482.2300109863281,482.04998779296875,482.19000244140625,53694
2025-03-17 17:47:00+00:00,482.125,482.20001220703125,481.93499755859375,482.0899963378906,62866
2025-03-17 17:48:00+00:00,482.32000732421875,482.3699951171875,482.07000732421875,482.1400146484375,41185
2025-03-17 17:49:00+00:00,482.5198974609375,482.5400085449219,482.2600098,482.3599853515625,57549
2025-03-17 17:50:00+00:00,482.72650146484375,482.7699890136719,482.5,482.5382995605469,72085
2025-03-17 17:51:00+00:00,482.7099914550781,482.7799987792969,482.6400146484375,482.7749938964844,60347
2025-03-17 17:52:00+00:00,482.5,482.7399902,482.5,482.7099914550781,52865
2025-03-17 17:53:00+00:00,482.67999267578125,482.70379638671875,482.44000244140625,482.50189208984375,56818
2025-03-17 17:54:00+00:00,482.69989013671875,482.70001220703125,482.50201416015625,482.6300048828125,42364
2025-03-17 17:55:00+00:00,482.55499267578125,482.6600036621094,482.3900146484375,482.6600036621094,32395
2025-03-17 17:56:00+00:00,482.57000732421875,482.7099914550781,482.4899902,482.57000732421875,54826
2025-03-17 17:57:00+00:00,482.6199951171875,482.67999267578125,482.3999938964844,482.5100098,37037
2025-03-17 17:58:00+00:00,482.4899902,482.6400146484375,482.3900146484375,482.6400146484375,24752
2025-03-17 17:59:00+00:00,482.3500061035156,482.45001220703125,482.2701110839844,482.4169922,43342
2025-03-17 18:00:00+00:00,482.9549865722656,483.2799987792969,482.32000732421875,482.3399963378906,382874
2025-03-17 18:01:00+00:00,482.6700134277344,483.0050048828125,482.57000732421875,482.95001220703125,111338
2025-03-17 18:02:00+00:00,482.7550048828125,482.8999938964844,482.6600036621094,482.7149963378906,67791
2025-03-17 18:03:00+00:00,482.55999755859375,482.7799987792969,482.3299865722656,482.7799987792969,86695
2025-03-17 18:04:00+00:00,482.625,482.80999755859375,482.53460693359375,482.5400085449219,66378
